Record Date,FEI Number,Legal Name,Record Type,Date Posted,Download,Record ID
10/25/2016,2521206,Allegheny General Hospital,483,01/17/2024,https://www.fda.gov/media/100761/download,269933
07/10/2015,2523739,"Lesher's Poultry Farm, Inc.",483,01/17/2024,https://www.fda.gov/media/83570/download,270368
07/23/2015,2527510,Tasty Baking Co Inc,483,01/17/2024,https://www.fda.gov/media/76988/download,270192
08/08/2016,2570172,Nemours Alfred I. duPont Hospital for Children,483,01/17/2024,https://www.fda.gov/media/99696/download,269973
10/25/2016,2571104,Reading Hospital,483,01/17/2024,https://www.fda.gov/media/100766/download,269929
07/10/2015,2573016,American National Red Cross (The),483,01/17/2024,https://www.fda.gov/media/79343/download,270643
07/11/2015,2573016,American National Red Cross (The),483,01/17/2024,https://www.fda.gov/media/82852/download,270610
07/11/2015,2573021,"American National Red Cross, Penn Jersey Region",483,01/17/2024,https://www.fda.gov/media/78740/download,270520
07/11/2015,2573021,"American National Red Cross, Penn Jersey Region",483,01/17/2024,https://www.fda.gov/media/82502/download,270470
07/11/2015,2573021,"American National Red Cross, Penn Jersey Region",483,01/17/2024,https://www.fda.gov/media/82508/download,270471
07/11/2015,2573021,"American National Red Cross, Penn Jersey Region",483,01/17/2024,https://www.fda.gov/media/82917/download,270484
07/24/2015,2650141,"McNeil Healthcare, LLC",483,01/17/2024,https://www.fda.gov/media/78009/download,270170
07/24/2015,2650141,"McNeil Healthcare, LLC",483,01/17/2024,https://www.fda.gov/media/78922/download,270180
07/24/2015,2650141,"McNeil Healthcare, LLC",483,01/17/2024,https://www.fda.gov/media/78943/download,270179
07/24/2015,2650141,"McNeil Healthcare, LLC",483,01/17/2024,https://www.fda.gov/media/79319/download,270182
07/24/2015,2650141,"McNeil Healthcare, LLC",483,01/17/2024,https://www.fda.gov/media/79322/download,270181
05/15/2017,2650141,"McNeil Healthcare, LLC",483,01/17/2024,https://www.fda.gov/media/78935/download,270178
07/24/2015,2650149,"Schering-Plough Products, LLC",483,01/17/2024,https://www.fda.gov/media/70748/download,270158
07/24/2015,2650149,"Schering-Plough Products, LLC",483,01/17/2024,https://www.fda.gov/media/70759/download,270155
07/24/2015,2650149,"Schering-Plough Products, LLC",483,01/17/2024,https://www.fda.gov/media/70774/download,270154
07/24/2015,2650149,"Schering-Plough Products, LLC",483,01/17/2024,https://www.fda.gov/media/70781/download,270151
07/10/2015,2917293,"Genentech, Inc.",483,01/17/2024,https://www.fda.gov/media/82305/download,270400
07/11/2015,2939582,"Setton Pistachio of Terra Bella, Inc.",483,01/17/2024,https://www.fda.gov/media/76389/download,270603
05/15/2017,2939582,"Setton Pistachio of Terra Bella, Inc.",483,01/17/2024,https://www.fda.gov/media/76184/download,270405
07/11/2015,2972991,American National Red Cross (The),483,01/17/2024,https://www.fda.gov/media/82905/download,270614
07/11/2015,3010202,Snokist Growers,483,01/17/2024,https://www.fda.gov/media/80799/download,270537
07/23/2015,3010202,Snokist Growers,483,01/17/2024,https://www.fda.gov/media/80791/download,270199
07/23/2015,3010477,Jubilant HollisterStier LLC,483,01/17/2024,https://www.fda.gov/media/90709/download,270257
08/27/2015,3010692,"Willamette Shelling, Inc.",483,01/17/2024,https://www.fda.gov/media/77653/download,270132
07/11/2015,3020429,R. Plum Corp,483,01/17/2024,https://www.fda.gov/media/80055/download,270542
08/12/2015,3022004,Willamette Egg Farms LLC,483,01/17/2024,https://www.fda.gov/media/82719/download,270191
07/11/2015,3023450,Sally Jackson Cheeses,483,01/17/2024,https://www.fda.gov/media/79660/download,270529
07/24/2015,100176708,"Schering-Plough Products, LLC",483,01/17/2024,https://www.fda.gov/media/70765/download,270156
07/28/2015,100176708,"Schering-Plough Products, LLC",483,01/17/2024,https://www.fda.gov/media/70754/download,270157
10/29/2015,300562391,D.R. Pharmacy Inc.,483,01/17/2024,https://www.fda.gov/media/116755/download,270101
07/24/2015,300638994,Caraco Pharmaceutical Laboratories,483,01/17/2024,https://www.fda.gov/media/77458/download,270171
07/10/2015,301001551,"Central Admixture Pharmacy Services, Inc. (CAPS)",483,01/17/2024,https://www.fda.gov/media/116941/download,270682
07/23/2015,301049167,"Edge Pharmacy Sevices, LLC",483,01/17/2024,https://www.fda.gov/media/89599/download,270259
08/02/2016,301161363,Synergy Pharmacy Services,483,01/17/2024,https://www.fda.gov/media/99181/download,269974
10/25/2016,301203481,Dartmouth-Hitchcock Medical Center,483,01/17/2024,https://www.fda.gov/media/100762/download,269926
08/22/2016,301231647,Queens Express Pharmacy,483,01/17/2024,https://www.fda.gov/media/99485/download,269970
08/11/2017,1000076625,Boothwyn Pharmacy LLC,483,01/17/2024,https://www.fda.gov/media/106950/download,269822
09/02/2016,1000113778,Bausch & Lomb Incorporated,483,01/17/2024,https://www.fda.gov/media/99908/download,269961
07/24/2015,1000115118,"Del Rey Tortilleria, Inc.",483,01/17/2024,https://www.fda.gov/media/76407/download,270163
07/10/2015,1000117188,"Sunland, Inc.",483,01/17/2024,https://www.fda.gov/media/84286/download,270381
07/10/2015,1000117188,"Sunland, Inc.",483,01/17/2024,https://www.fda.gov/media/84295/download,270383
07/10/2015,1000117188,"Sunland, Inc.",483,01/17/2024,https://www.fda.gov/media/84513/download,270382
07/10/2015,1000117188,"Sunland, Inc.",483,01/17/2024,https://www.fda.gov/media/84521/download,270384
07/10/2015,1000117234,"College Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/85396/download,270716
07/23/2015,1000117234,"College Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/92082/download,270310
02/21/2018,1000117234,"College Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/111149/download,269738
07/11/2015,1000117586,Cetero Research,483,01/17/2024,https://www.fda.gov/media/81658/download,270538
07/11/2015,1000117586,Cetero Research,483,01/17/2024,https://www.fda.gov/media/81659/download,270540
07/17/2015,1000118167,"Blue Bell Creameries, LP",483,01/17/2024,https://www.fda.gov/media/91871/download,270325
07/23/2015,1000118167,"Blue Bell Creameries, LP",483,01/17/2024,https://www.fda.gov/media/92080/download,270219
07/27/2015,1000118167,"Blue Bell Creameries, LP",483,01/17/2024,https://www.fda.gov/media/92095/download,270142
07/24/2015,1000118231,Bayer Healthcare Animal Health Inc,483,01/17/2024,https://www.fda.gov/media/76418/download,270166
10/06/2015,1000120535,"New England Home Therapies, Inc.",483,01/17/2024,https://www.fda.gov/media/93730/download,270119
03/17/2016,1000120535,New England Home Therapies Inc.,483,01/17/2024,https://www.fda.gov/media/96681/download,270035
07/23/2015,1000121499,"Mihalko Medical, LLC",483,01/17/2024,https://www.fda.gov/media/90680/download,270267
04/12/2017,1000121499,"Mihalko Medical, LLC",483,01/17/2024,https://www.fda.gov/media/104451/download,269883
07/11/2015,1000123507,American Red Cross National Headquarters,483,01/17/2024,https://www.fda.gov/media/85371/download,270461
08/27/2015,1000123507,American Red Cross National Headquarters,483,01/17/2024,https://www.fda.gov/media/77278/download,270133
07/23/2015,1000124040,"Basic Food Flavors, Inc.",483,01/17/2024,https://www.fda.gov/media/78582/download,270223
07/23/2015,1000138425,Abrams Royal Pharmacy,483,01/17/2024,https://www.fda.gov/media/87226/download,270214
07/10/2015,1000140268,"Unico Holdings, Inc.",483,01/17/2024,https://www.fda.gov/media/78781/download,270639
07/11/2015,1000140268,"Unico Holdings, Inc",483,01/17/2024,https://www.fda.gov/media/78776/download,270574
07/11/2015,1000140268,"Unico Holdings, Inc.",483,01/17/2024,https://www.fda.gov/media/78759/download,270570
07/11/2015,1000140268,"Unico Holdings, Inc.",483,01/17/2024,https://www.fda.gov/media/78762/download,270503
07/11/2015,1000140268,"Unico Holdings, Inc.",483,01/17/2024,https://www.fda.gov/media/78768/download,270504
07/11/2015,1000148123,American National Red Cross,483,01/17/2024,https://www.fda.gov/media/86627/download,270460
07/11/2015,1000150647,"Johnson & Johnson Consumer, Inc",483,01/17/2024,https://www.fda.gov/media/78849/download,270523
04/09/2018,1000159373,"New England Life Care, Inc.",483,01/17/2024,https://www.fda.gov/media/112012/download,269728
07/23/2015,1000160734,"Pyramid Laboratories, Inc.",483,01/17/2024,https://www.fda.gov/media/90793/download,270296
11/13/2015,1000220363,Vann Healthcare Services Inc,483,01/17/2024,https://www.fda.gov/media/94541/download,270093
09/02/2016,1000220363,Vann Healthcare Services Inc,483,01/17/2024,https://www.fda.gov/media/90738/download,269960
07/17/2015,1000220451,"BRI Institutional Review Board, Inc.",483,01/17/2024,https://www.fda.gov/media/86649/download,270700
07/17/2015,1000220451,"BRI Institutional Review Board, Inc.",483,01/17/2024,https://www.fda.gov/media/86663/download,270702
07/17/2015,1000220451,"BRI Institutional Review Board, Inc.",483,01/17/2024,https://www.fda.gov/media/86666/download,270704
07/11/2015,1000220733,"Zimmer, Inc.",483,01/17/2024,https://www.fda.gov/media/81802/download,270568
02/06/2018,1000220733,"Zimmer, Inc.",483,01/17/2024,https://www.fda.gov/media/111121/download,269743
07/10/2015,1000221951,Central Admixture Pharmacy Services Inc,483,01/17/2024,https://www.fda.gov/media/85401/download,270665
10/16/2015,1000221951,Central Admixture Pharmacy Services Inc,483,01/17/2024,https://www.fda.gov/media/94344/download,270115
07/23/2015,1000305672,Resilience Boston Inc.,483,01/17/2024,https://www.fda.gov/media/77123/download,270231
07/23/2015,1000305672,Resilience Boston Inc.,483,01/17/2024,https://www.fda.gov/media/78195/download,270207
07/11/2015,1000305893,Central Admixture Pharmacy Services Inc.,483,01/17/2024,https://www.fda.gov/media/84925/download,270454
07/10/2015,1000305929,Cal-Maine Foods Inc,483,01/17/2024,https://www.fda.gov/media/83317/download,270395
07/10/2015,1000306306,"Central Admixture Pharmacy Services, Inc.",483,01/17/2024,https://www.fda.gov/media/89183/download,270738
07/11/2015,1000306306,"Central Admixture Pharmacy Services, Inc.",483,01/17/2024,https://www.fda.gov/media/84935/download,270455
07/11/2015,1000306306,"Central Admixture Pharmacy Services, Inc., (CAPS)",483,01/17/2024,https://www.fda.gov/media/85303/download,270432
02/10/2016,1000306306,"Central Admixture Pharmacy Services, Inc.",483,01/17/2024,https://www.fda.gov/media/95618/download,270059
07/11/2015,1000306317,American National Red Cross National Testing Lab,483,01/17/2024,https://www.fda.gov/media/82841/download,270609
12/16/2015,1000307034,"Central Admixture Pharmacy Services, Inc.",483,01/17/2024,https://www.fda.gov/media/94965/download,270077
05/15/2017,1000307460,Creative Testing Solutions,483,01/17/2024,https://www.fda.gov/media/78744/download,270469
02/19/2016,1000371043,Dougherty's Pharmacy,483,01/17/2024,https://www.fda.gov/media/95968/download,270054
07/10/2015,1000373073,"Kasel Associates Industries, Inc.",483,01/17/2024,https://www.fda.gov/media/85292/download,270657
07/10/2015,1000391015,John W Hollis Inc,483,01/17/2024,https://www.fda.gov/media/88285/download,270718
07/17/2015,1000511010,Nebraska Methodist Hospital,483,01/17/2024,https://www.fda.gov/media/89435/download,270748
02/12/2016,1000511010,Nebraska Methodist Hospital,483,01/17/2024,https://www.fda.gov/media/95785/download,270056
07/10/2015,1000514603,Regeneron Pharmaceuticals Inc,483,01/17/2024,https://www.fda.gov/media/83098/download,270627
07/11/2015,1000515256,Tiny Greens,483,01/17/2024,https://www.fda.gov/media/80010/download,270528
10/25/2016,1000521590,New York Presbyterian Hospital Weill Cornell Medical Center,483,01/17/2024,https://www.fda.gov/media/100765/download,269923
07/10/2015,1000523075,"Gilead Sciences, Inc.",483,01/17/2024,https://www.fda.gov/media/86086/download,270687
07/10/2015,1000524567,Evergreen Fresh Sprouts LLC,483,01/17/2024,https://www.fda.gov/media/88368/download,270727
04/25/2018,2000023438,Rose Acre Farms-Hyde County Egg Farm,483,01/17/2024,https://www.fda.gov/media/112199/download,269716
05/16/2017,2000027140,Sofgen Pharmaceuticals LLC,483,01/17/2024,https://www.fda.gov/media/105083/download,269855
07/23/2015,2000036428,Ninos Fresh Cut Fruit and Veg.,483,01/17/2024,https://www.fda.gov/media/79861/download,270263
07/10/2015,3000203232,"Apothecure, Inc",483,01/17/2024,https://www.fda.gov/media/85828/download,270347
10/16/2015,3000203232,"Apothecure, Inc",483,01/17/2024,https://www.fda.gov/media/94485/download,270112
07/24/2015,3000204642,Boston Scientific Corporation,483,01/17/2024,https://www.fda.gov/media/70683/download,270186
07/11/2015,3000210731,Eon Labs Inc,483,01/17/2024,https://www.fda.gov/media/81844/download,270576
10/25/2016,3000717534,Cedars-Sinai Medical Center,483,01/17/2024,https://www.fda.gov/media/100757/download,269920
07/11/2015,3000717616,Wilcox Farms Inc,483,01/17/2024,https://www.fda.gov/media/82695/download,270468
07/10/2015,3000717703,"PharMEDium Services, LLC",483,01/17/2024,https://www.fda.gov/media/85326/download,270652
10/14/2015,3000717703,"PharMEDium Services, LLC",483,01/17/2024,https://www.fda.gov/media/94329/download,270116
11/03/2015,3000717703,"PharMEDium Services, LLC",483,01/17/2024,https://www.fda.gov/media/94284/download,270102
11/12/2015,3000717703,"PharMEDium Services, LLC",483,01/17/2024,https://www.fda.gov/media/94204/download,270096
10/24/2018,3000717703,"PharMEDium Services, LLC",483,01/17/2024,https://www.fda.gov/media/110603/download,269750
07/23/2015,3000719749,Biogen MA Inc.,483,01/17/2024,https://www.fda.gov/media/87315/download,270204
07/11/2015,3001056284,"Luberski, Inc. dba The Country Hen",483,01/17/2024,https://www.fda.gov/media/83469/download,270433
07/23/2015,3001236616,"Musculoskeletal Transplant Foundation, Inc.",483,01/17/2024,https://www.fda.gov/media/90006/download,270229
07/23/2015,3001236657,"Ohm Laboratories, Inc.",483,01/17/2024,https://www.fda.gov/media/78684/download,270225
07/10/2015,3001236708,San Francisco Herb and Natural Food Company,483,01/17/2024,https://www.fda.gov/media/84554/download,270378
10/25/2016,3001239271,Virginia Mason Medical Center,483,01/17/2024,https://www.fda.gov/media/100780/download,269924
07/10/2015,3001298034,"Medaus, Inc.",483,01/17/2024,https://www.fda.gov/media/85629/download,270348
05/05/2016,3001298034,"Medaus, Inc.",483,01/17/2024,https://www.fda.gov/media/96714/download,270034
07/11/2015,3001451326,"Artivion, Inc",483,01/17/2024,https://www.fda.gov/media/76905/download,270510
07/24/2015,3001451463,Boston Scientific Corporation,483,01/17/2024,https://www.fda.gov/media/70666/download,270146
07/05/2016,3001451521,Whole Foods Market Group Inc.,483,01/17/2024,https://www.fda.gov/media/99216/download,269987
07/11/2015,3001451955,"American National Red Cross (The), Lewis and Clark Region",483,01/17/2024,https://www.fda.gov/media/79376/download,270521
07/10/2015,3001490705,"Burns Poultry Farm, Inc.",483,01/17/2024,https://www.fda.gov/media/82907/download,270622
07/10/2015,3001545640,"Drugs Are Us, Inc., dba Hopewell Pharmacy",483,01/17/2024,https://www.fda.gov/media/85778/download,270409
07/23/2015,3001576820,CFP Acquisitions Inc.,483,01/17/2024,https://www.fda.gov/media/91468/download,270300
07/26/2018,3001576820,CFP Acquisitions Inc.,483,01/17/2024,https://www.fda.gov/media/114920/download,269689
07/10/2015,3001615902,Kellen Egg Farm,483,01/17/2024,https://www.fda.gov/media/82712/download,270420
07/10/2015,3001675293,"Intuitive Surgical, Inc.",483,01/17/2024,https://www.fda.gov/media/86429/download,270690
07/10/2015,3001779702,"Wedgewood Village Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/85374/download,270714
12/09/2015,3001779702,"Wedgewood Village Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/94841/download,270087
12/09/2015,3001779702,"Wedgewood Village Pharmacy, LLC",483,01/17/2024,https://www.fda.gov/media/94873/download,270086
07/10/2015,3001833549,"Fresenius Kabi USA, LLC",483,01/17/2024,https://www.fda.gov/media/83173/download,270635
07/11/2015,3002095335,Boston Scientific Corporation,483,01/17/2024,https://www.fda.gov/media/70678/download,270496
07/11/2015,3002119179,Peregrina Cheese Corp.,483,01/17/2024,https://www.fda.gov/media/77091/download,270571
07/11/2015,3002119179,Peregrina Cheese Corp.,483,01/17/2024,https://www.fda.gov/media/77107/download,270553
07/11/2015,3002119179,Peregrina Cheese Corp.,483,01/17/2024,https://www.fda.gov/media/77133/download,270444
07/11/2015,3002119179,Peregrina Cheese Corp.,483,01/17/2024,https://www.fda.gov/media/77152/download,270555
07/11/2015,3002119179,Peregrina Cheese Corp.,483,01/17/2024,https://www.fda.gov/media/77158/download,270435
07/11/2015,3002119179,Peregrina Cheese Corp.,483,01/17/2024,https://www.fda.gov/media/116712/download,270554
07/17/2015,3002127548,Liberty Drug & Surgical,483,01/17/2024,https://www.fda.gov/media/92031/download,270333
